text,sentiment
I am at work ugg someone save me now,2
poor greg stupid uk always doing the sympathy vote xo,0
i had fry and an arizona at and that ha that is the only thing i ate today feed mee,0
what i just copied some other chick reply and wrote it a my own,1
up and around a little earlier than i wanted to be phone rang am exercise is a good way to start the day right,2
hey there how are you pleasant surprise,2
right i must be off to do some sewing bye x,1
I am worried because something bad happened today and i do not know what ha what is going to happen next,0
we are having a day at home today which is proving to be rather lovely,2
somebody call you and you answer quite slowly a girl with kaleidoscope eye yeah im normal,1
please do not let me get obsessed whatever or whoever is in charge of my action you have been doing such a bad job lately,0
oh yeah he is you should see him when he really get going laughing out loud doe not care who doe not like it heheheheh great,1
i know but I am on rogers and I am pretty sure they do not have the same agreement with twitter,1
just got the dreaded call from babysitter little h ha bumped her head sitter say she ha she is fine and goose egg is going down fast,0
hey i finally got one too oh and good luck on your final today,2
rabbit i have been beginning to think you are showing sign of becoming a sped haha love ya,2
happy mother s day to all the mother out there goodnight to everyone else,2
gh what a boring day,0
yes koi for a few year now and they have had baby a well biggest one almost ft long now and they all have name,1
whats on my head now whats on my head next whats on my head later so yeah thats pretty much it,1
www she ha very cute smile,2
watching the bronco v chief montana v way on nfl network i still have nightmare about this game fu kc,0
what am i going to do without my style haha,1
i just want this semester to be over only a week and a half then it ha it is moving time,0
gable it ha it is good isn our holiday chart is out of sight but look v similar to those one going home again today,2
ion i guess I am getting off now later twin,1
hey girl i just sent ya a message on myspace,1
im sure she shall she will love em how wa work x,2
morning romana,1
going to bed after beating the not out of hobby w texas hold em,1
foster still not working,0
yeah laughing out loud I am just insane,1
why can not i find any jewelry for my dress,0
day dreaming of fussball and snl,1
i thought you were going to be at the show,1
I am trying my dang hardest to not watch the movie again until i finish the book again,0
www mate that ha that is such a hitter,0
nt able to follow anyone friendorfollow com here i come truck,0
ha nice that ha that is about all the german you are going to get from me after that it ha it is just counting and gibberish,1
hug to hobby I shall I will probably be in the same place come the st of september,2
casagrande haha thanks but if it keep raining i might not go,2
haha it ha it is ok how can i hire your mom so raised haha i shall do all the washing then,1
nice i must see this,2
that suck but foot for mishap,1
check out my song time to lose it on ww myspace com flownyce you shall you will enjoy it i promise,2
dionusia made me do it,1
magazine that ha that is no dream for me that ha that is reality c is on my wishlist,1
star war is boo i wan na do your job hand it over you can act a me at my high school laughing out loud,2
dinner done shower done now time to chill with block of chocolate,2
victory for the bulldog wa celebrated by white chocolate cheesecake nom nom nom what fatty,0
back to work extremely slow now that start up s over,0
i miss my boy,0
playing d j in ray s ride on our way to have some delist sushi,1
can i bring self to go for the heroism badge achievement,1
